booking_id,check_in_date,check_out_date,ADR,room_type,occupancy_rate,advance_booking_days,length_of_stay,guest_id
14119,2022-07-05,2022-07-09,189.67,Standard Double,0.68,1,4,G83281
14120,2022-07-05,2022-07-06,249.4,Deluxe Queen,0.82,1,1,G10637
14121,2022-07-05,2022-07-06,284.7,Deluxe Queen,0.79,1,1,G50848
14122,2022-07-05,2022-07-09,226.24,Standard King,0.77,1,4,G44710
14123,2022-07-06,2022-07-08,242.52,Standard King,0.73,21,2,G20311
14124,2022-07-06,2022-07-07,184.47,Standard Double,0.66,3,1,G31871
14125,2022-07-06,2022-07-10,356.82,Executive Suite,0.69,21,4,G66902
14126,2022-07-06,2022-07-09,378.74,Executive Suite,0.82,3,3,G78625
14127,2022-07-06,2022-07-08,264.84,Deluxe Queen,0.82,7,2,G55686
14128,2022-07-06,2022-07-07,258.69,Deluxe Queen,0.76,7,1,G15371
14129,2022-07-06,2022-07-08,602.95,Presidential Suite,0.73,7,2,G20275
14130,2022-07-06,2022-07-10,369.12,Executive Suite,0.74,3,4,G99687
14131,2022-07-06,2022-07-08,240.05,Standard King,0.75,30,2,G72115
14132,2022-07-06,2022-07-07,234.25,Standard King,0.71,7,1,G42791
14133,2022-07-06,2022-07-09,346.32,Executive Suite,0.82,21,3,G72341
14134,2022-07-06,2022-07-09,283.53,Deluxe Queen,0.84,14,3,G65758
14135,2022-07-06,2022-07-07,280.32,Deluxe Queen,0.78,3,1,G78907
14136,2022-07-06,2022-07-09,200.45,Standard Double,0.69,3,3,G87221
14137,2022-07-06,2022-07-08,607.32,Presidential Suite,0.8,3,2,G66555
14138,2022-07-06,2022-07-09,213.31,Standard King,0.8,30,3,G19667
14139,2022-07-06,2022-07-11,372.29,Executive Suite,0.66,3,5,G53244
14140,2022-07-06,2022-07-08,602.86,Presidential Suite,0.68,30,2,G98759
14141,2022-07-06,2022-07-08,360.13,Executive Suite,0.69,1,2,G38221
14142,2022-07-06,2022-07-09,276.27,Deluxe Queen,0.79,7,3,G15043
14143,2022-07-07,2022-07-12,583.77,Presidential Suite,0.81,14,5,G17495
14144,2022-07-07,2022-07-10,227.27,Standard King,0.74,3,3,G99066
14145,2022-07-07,2022-07-10,234.62,Standard King,0.71,3,3,G27368
14146,2022-07-07,2022-07-09,356.97,Executive Suite,0.7,3,2,G89905
14147,2022-07-07,2022-07-09,184.41,Standard Double,0.84,7,2,G92406
14148,2022-07-07,2022-07-08,252.76,Deluxe Queen,0.7,21,1,G49210
14149,2022-07-07,2022-07-09,229.94,Standard King,0.85,3,2,G14998
14150,2022-07-07,2022-07-09,239.08,Standard King,0.82,7,2,G24051
14151,2022-07-07,2022-07-08,245.63,Deluxe Queen,0.89,7,1,G71302
14152,2022-07-07,2022-07-11,575.06,Presidential Suite,0.85,60,4,G69233
14153,2022-07-07,2022-07-09,246.79,Standard King,0.69,21,2,G90528
14154,2022-07-07,2022-07-10,209.75,Standard Double,0.86,7,3,G30397
14155,2022-07-07,2022-07-09,216.42,Standard King,0.87,3,2,G52239
14156,2022-07-07,2022-07-09,351.21,Executive Suite,0.68,14,2,G13526
14157,2022-07-07,2022-07-09,250.48,Deluxe Queen,0.65,7,2,G94340
14158,2022-07-07,2022-07-09,258.85,Deluxe Queen,0.83,7,2,G58910
14159,2022-07-07,2022-07-08,214.76,Standard King,0.85,1,1,G33275
14160,2022-07-07,2022-07-09,185.24,Standard Double,0.78,14,2,G83460
14161,2022-07-07,2022-07-08,364.7,Executive Suite,0.89,3,1,G93617
14162,2022-07-07,2022-07-08,280.22,Deluxe Queen,0.75,3,1,G61983
14163,2022-07-07,2022-07-10,189.51,Standard Double,0.8,3,3,G36963
14164,2022-07-08,2022-07-10,369.89,Executive Suite,0.81,3,2,G80316
14165,2022-07-08,2022-07-10,222.1,Standard King,0.66,7,2,G41927
14166,2022-07-08,2022-07-10,596.6,Presidential Suite,0.87,1,2,G51100
14167,2022-07-08,2022-07-09,189.75,Standard Double,0.79,1,1,G30929
14168,2022-07-08,2022-07-09,212.62,Standard King,0.69,14,1,G40939
14169,2022-07-08,2022-07-10,213.76,Standard King,0.83,1,2,G98095
14170,2022-07-08,2022-07-11,363.42,Executive Suite,0.71,7,3,G11184
14171,2022-07-08,2022-07-10,234.0,Standard King,0.81,14,2,G72768
14172,2022-07-08,2022-07-10,242.03,Standard King,0.78,7,2,G50141
14173,2022-07-08,2022-07-09,359.64,Executive Suite,0.74,1,1,G20589
14174,2022-07-08,2022-07-09,272.95,Deluxe Queen,0.77,1,1,G11158
14175,2022-07-08,2022-07-09,347.07,Executive Suite,0.87,7,1,G13615
14176,2022-07-08,2022-07-10,603.52,Presidential Suite,0.76,1,2,G79348
14177,2022-07-08,2022-07-09,248.24,Deluxe Queen,0.84,14,1,G91555
14178,2022-07-08,2022-07-10,276.94,Deluxe Queen,0.74,3,2,G89365
14179,2022-07-08,2022-07-10,348.17,Executive Suite,0.86,3,2,G88648
14180,2022-07-08,2022-07-10,230.64,Standard King,0.76,3,2,G99699
14181,2022-07-08,2022-07-10,207.52,Standard Double,0.84,7,2,G65791
14182,2022-07-08,2022-07-10,235.89,Standard King,0.75,1,2,G60027
14183,2022-07-08,2022-07-13,364.26,Executive Suite,0.77,3,5,G70131
14184,2022-07-08,2022-07-11,187.82,Standard Double,0.84,7,3,G16099
14185,2022-07-09,2022-07-11,266.7,Standard King,0.89,14,2,G97453
14186,2022-07-09,2022-07-11,452.46,Executive Suite,0.87,14,2,G33056
14187,2022-07-09,2022-07-12,430.97,Executive Suite,0.89,1,3,G24476
14188,2022-07-09,2022-07-11,251.22,Standard Double,0.72,1,2,G92078
14189,2022-07-09,2022-07-10,233.98,Standard Double,0.8,3,1,G79712
14190,2022-07-09,2022-07-13,422.29,Executive Suite,0.66,3,4,G42801
14191,2022-07-09,2022-07-11,426.53,Executive Suite,0.8,7,2,G73312
14192,2022-07-09,2022-07-11,227.66,Standard Double,0.71,14,2,G13710
14193,2022-07-09,2022-07-11,318.65,Deluxe Queen,0.81,7,2,G62633
14194,2022-07-09,2022-07-10,285.6,Standard King,0.89,3,1,G29001
14195,2022-07-09,2022-07-11,691.54,Presidential Suite,0.66,7,2,G53231
14196,2022-07-09,2022-07-10,695.92,Presidential Suite,0.66,30,1,G99861
14197,2022-07-09,2022-07-10,281.16,Standard King,0.68,7,1,G30562
14198,2022-07-09,2022-07-11,316.19,Deluxe Queen,0.78,1,2,G68503
14199,2022-07-09,2022-07-14,717.91,Presidential Suite,0.86,14,5,G72974
14200,2022-07-09,2022-07-11,324.09,Deluxe Queen,0.86,14,2,G78241
14201,2022-07-09,2022-07-11,330.31,Deluxe Queen,0.8,3,2,G91825
14202,2022-07-09,2022-07-10,689.28,Presidential Suite,0.68,21,1,G26284
14203,2022-07-09,2022-07-13,230.17,Standard Double,0.9,14,4,G56654
14204,2022-07-09,2022-07-11,716.51,Presidential Suite,0.68,7,2,G11233
14205,2022-07-09,2022-07-10,417.08,Executive Suite,0.86,21,1,G51075
14206,2022-07-09,2022-07-10,448.46,Executive Suite,0.86,3,1,G32041
14207,2022-07-09,2022-07-14,705.44,Presidential Suite,0.76,21,5,G33331
14208,2022-07-09,2022-07-11,418.13,Executive Suite,0.7,7,2,G83472
14209,2022-07-09,2022-07-11,689.84,Presidential Suite,0.78,21,2,G87329
14210,2022-07-09,2022-07-10,722.48,Presidential Suite,0.89,7,1,G16207
14211,2022-07-09,2022-07-11,249.54,Standard Double,0.67,1,2,G74717
14212,2022-07-09,2022-07-11,304.54,Deluxe Queen,0.75,1,2,G35489
14213,2022-07-09,2022-07-12,450.84,Executive Suite,0.77,3,3,G79059
14214,2022-07-09,2022-07-10,307.71,Deluxe Queen,0.73,21,1,G88912
14215,2022-07-09,2022-07-11,228.71,Standard Double,0.84,7,2,G58702
14216,2022-07-09,2022-07-11,718.06,Presidential Suite,0.76,3,2,G40725
14217,2022-07-09,2022-07-11,723.68,Presidential Suite,0.69,21,2,G46497
14218,2022-07-09,2022-07-10,282.15,Standard King,0.84,30,1,G54829
14219,2022-07-10,2022-07-11,446.35,Executive Suite,0.83,7,1,G52293
14220,2022-07-10,2022-07-11,722.22,Presidential Suite,0.9,14,1,G43300
14221,2022-07-10,2022-07-14,448.71,Executive Suite,0.68,30,4,G33880
14222,2022-07-10,2022-07-11,274.23,Standard King,0.75,14,1,G84900
14223,2022-07-10,2022-07-11,697.44,Presidential Suite,0.83,21,1,G82726
14224,2022-07-10,2022-07-11,309.73,Deluxe Queen,0.84,3,1,G89050
14225,2022-07-10,2022-07-13,258.35,Standard King,0.75,7,3,G96701
14226,2022-07-10,2022-07-12,328.01,Deluxe Queen,0.76,14,2,G96717
14227,2022-07-10,2022-07-13,311.49,Deluxe Queen,0.68,7,3,G46381
14228,2022-07-10,2022-07-13,241.5,Standard Double,0.69,7,3,G24104
14229,2022-07-10,2022-07-13,433.34,Executive Suite,0.81,1,3,G22182
14230,2022-07-10,2022-07-11,430.02,Executive Suite,0.7,21,1,G91487
14231,2022-07-10,2022-07-12,421.68,Executive Suite,0.82,1,2,G25862
14232,2022-07-10,2022-07-13,440.27,Executive Suite,0.83,60,3,G33626
14233,2022-07-10,2022-07-11,302.3,Deluxe Queen,0.86,1,1,G45438
14234,2022-07-10,2022-07-12,246.53,Standard Double,0.83,14,2,G18038
14235,2022-07-10,2022-07-11,440.95,Executive Suite,0.76,14,1,G50441
14236,2022-07-10,2022-07-12,222.77,Standard Double,0.73,7,2,G45186
14237,2022-07-10,2022-07-15,269.86,Standard King,0.72,21,5,G97739
14238,2022-07-10,2022-07-11,225.29,Standard Double,0.84,21,1,G10959
14239,2022-07-10,2022-07-12,699.31,Presidential Suite,0.88,14,2,G25468
14240,2022-07-10,2022-07-11,704.03,Presidential Suite,0.9,3,1,G11057
14241,2022-07-10,2022-07-11,719.11,Presidential Suite,0.74,3,1,G91395
14242,2022-07-10,2022-07-11,711.8,Presidential Suite,0.66,1,1,G50769
14243,2022-07-10,2022-07-12,270.0,Standard King,0.81,1,2,G17314
14244,2022-07-10,2022-07-11,723.37,Presidential Suite,0.82,21,1,G19253
14245,2022-07-10,2022-07-12,244.72,Standard Double,0.72,3,2,G85747
14246,2022-07-10,2022-07-11,726.6,Presidential Suite,0.71,60,1,G60099
14247,2022-07-10,2022-07-12,431.31,Executive Suite,0.8,90,2,G32004
14248,2022-07-10,2022-07-11,700.88,Presidential Suite,0.79,3,1,G22172
14249,2022-07-10,2022-07-12,244.0,Standard Double,0.8,14,2,G12128
14250,2022-07-10,2022-07-13,718.72,Presidential Suite,0.72,3,3,G92696
14251,2022-07-11,2022-07-13,245.09,Deluxe Queen,0.84,1,2,G45410
14252,2022-07-11,2022-07-14,350.15,Executive Suite,0.78,14,3,G40156
14253,2022-07-11,2022-07-13,222.79,Standard King,0.89,1,2,G79050
14254,2022-07-11,2022-07-13,359.95,Executive Suite,0.78,14,2,G57444
14255,2022-07-11,2022-07-12,252.03,Deluxe Queen,0.75,7,1,G91293
14256,2022-07-11,2022-07-13,234.68,Standard King,0.7,3,2,G12845
14257,2022-07-11,2022-07-12,604.48,Presidential Suite,0.79,14,1,G78558
14258,2022-07-11,2022-07-13,609.55,Presidential Suite,0.88,21,2,G92779
14259,2022-07-11,2022-07-13,189.95,Standard Double,0.87,30,2,G65305
14260,2022-07-11,2022-07-13,258.07,Deluxe Queen,0.87,1,2,G63065
14261,2022-07-11,2022-07-13,246.79,Deluxe Queen,0.78,21,2,G10593
14262,2022-07-11,2022-07-14,210.48,Standard Double,0.68,3,3,G76670
14263,2022-07-11,2022-07-12,350.99,Executive Suite,0.83,3,1,G94548
14264,2022-07-11,2022-07-13,369.18,Executive Suite,0.76,3,2,G80633
14265,2022-07-11,2022-07-13,593.18,Presidential Suite,0.68,3,2,G94210
14266,2022-07-11,2022-07-15,214.89,Standard Double,0.66,3,4,G44191
14267,2022-07-11,2022-07-12,587.61,Presidential Suite,0.84,1,1,G78629
14268,2022-07-11,2022-07-16,276.84,Deluxe Queen,0.76,30,5,G54134
14269,2022-07-11,2022-07-13,361.72,Executive Suite,0.73,3,2,G95540
14270,2022-07-12,2022-07-14,201.71,Standard Double,0.82,30,2,G60378
14271,2022-07-12,2022-07-13,368.99,Executive Suite,0.82,21,1,G36792
14272,2022-07-12,2022-07-17,272.77,Deluxe Queen,0.87,3,5,G67008
14273,2022-07-12,2022-07-13,590.68,Presidential Suite,0.88,60,1,G52494
14274,2022-07-12,2022-07-15,205.83,Standard Double,0.83,3,3,G40058
14275,2022-07-12,2022-07-13,356.23,Executive Suite,0.84,21,1,G44641
14276,2022-07-12,2022-07-14,244.32,Standard King,0.83,7,2,G87047
14277,2022-07-12,2022-07-15,248.48,Standard King,0.89,1,3,G27046
14278,2022-07-12,2022-07-16,247.23,Deluxe Queen,0.78,21,4,G74291
14279,2022-07-12,2022-07-15,372.28,Executive Suite,0.73,21,3,G19351
14280,2022-07-12,2022-07-13,372.92,Executive Suite,0.79,7,1,G63373
14281,2022-07-12,2022-07-14,604.73,Presidential Suite,0.78,1,2,G38932
14282,2022-07-12,2022-07-13,208.8,Standard Double,0.86,14,1,G28520
14283,2022-07-12,2022-07-14,364.47,Executive Suite,0.89,3,2,G90005
14284,2022-07-12,2022-07-13,212.56,Standard King,0.86,30,1,G29323
14285,2022-07-12,2022-07-14,360.89,Executive Suite,0.66,14,2,G38342
14286,2022-07-12,2022-07-13,355.6,Executive Suite,0.84,30,1,G38263
14287,2022-07-12,2022-07-13,257.16,Deluxe Queen,0.71,7,1,G76672
14288,2022-07-12,2022-07-15,585.1,Presidential Suite,0.68,3,3,G19429
14289,2022-07-12,2022-07-14,220.35,Standard King,0.67,14,2,G16267
14290,2022-07-12,2022-07-15,377.81,Executive Suite,0.73,21,3,G56835
14291,2022-07-12,2022-07-14,360.96,Executive Suite,0.87,14,2,G60872
14292,2022-07-13,2022-07-15,360.28,Executive Suite,0.8,1,2,G82649
14293,2022-07-13,2022-07-15,589.54,Presidential Suite,0.89,14,2,G59064
14294,2022-07-13,2022-07-14,580.9,Presidential Suite,0.72,3,1,G75855
14295,2022-07-13,2022-07-15,250.53,Deluxe Queen,0.84,1,2,G43259
14296,2022-07-13,2022-07-16,218.49,Standard Double,0.77,7,3,G83082
14297,2022-07-13,2022-07-14,353.76,Executive Suite,0.89,1,1,G72916
14298,2022-07-13,2022-07-14,361.19,Executive Suite,0.74,7,1,G49065
14299,2022-07-13,2022-07-16,183.04,Standard Double,0.81,14,3,G37257
14300,2022-07-13,2022-07-14,204.88,Standard Double,0.83,1,1,G84838
14301,2022-07-13,2022-07-16,274.54,Deluxe Queen,0.74,3,3,G76353
14302,2022-07-13,2022-07-14,222.19,Standard King,0.71,3,1,G53716
14303,2022-07-13,2022-07-15,357.12,Executive Suite,0.7,1,2,G98713
14304,2022-07-13,2022-07-15,250.16,Standard King,0.82,1,2,G97963
14305,2022-07-13,2022-07-14,214.47,Standard Double,0.86,7,1,G84792
14306,2022-07-13,2022-07-16,182.81,Standard Double,0.8,21,3,G97251
14307,2022-07-13,2022-07-14,277.98,Deluxe Queen,0.84,7,1,G75780
14308,2022-07-13,2022-07-15,593.66,Presidential Suite,0.67,3,2,G81777
14309,2022-07-13,2022-07-15,207.31,Standard Double,0.89,3,2,G46265
14310,2022-07-13,2022-07-15,359.56,Executive Suite,0.76,3,2,G22190
14311,2022-07-13,2022-07-15,595.71,Presidential Suite,0.82,7,2,G46787
14312,2022-07-14,2022-07-16,586.46,Presidential Suite,0.86,21,2,G81769
14313,2022-07-14,2022-07-15,240.83,Standard King,0.68,3,1,G62968
14314,2022-07-14,2022-07-16,284.12,Deluxe Queen,0.81,1,2,G18886
14315,2022-07-14,2022-07-17,273.73,Deluxe Queen,0.65,14,3,G33655
14316,2022-07-14,2022-07-16,598.17,Presidential Suite,0.86,30,2,G51359
14317,2022-07-14,2022-07-16,278.53,Deluxe Queen,0.76,7,2,G30390
14318,2022-07-14,2022-07-16,190.14,Standard Double,0.67,3,2,G60927
14319,2022-07-14,2022-07-16,343.79,Executive Suite,0.71,7,2,G82320
14320,2022-07-14,2022-07-15,603.52,Presidential Suite,0.78,14,1,G31975
14321,2022-07-14,2022-07-18,263.21,Deluxe Queen,0.65,21,4,G52901
14322,2022-07-14,2022-07-15,580.5,Presidential Suite,0.84,30,1,G98106
14323,2022-07-14,2022-07-15,249.15,Standard King,0.81,7,1,G56838
14324,2022-07-14,2022-07-17,201.49,Standard Double,0.86,14,3,G64213
14325,2022-07-14,2022-07-18,282.03,Deluxe Queen,0.67,7,4,G21819
14326,2022-07-14,2022-07-15,249.25,Standard King,0.65,14,1,G56575
14327,2022-07-14,2022-07-15,584.96,Presidential Suite,0.75,30,1,G51717
14328,2022-07-14,2022-07-16,602.59,Presidential Suite,0.88,60,2,G80512
14329,2022-07-14,2022-07-16,270.51,Deluxe Queen,0.8,7,2,G55053
14330,2022-07-14,2022-07-15,602.27,Presidential Suite,0.73,7,1,G98790
14331,2022-07-14,2022-07-19,216.67,Standard Double,0.74,7,5,G57317
14332,2022-07-14,2022-07-19,603.58,Presidential Suite,0.77,1,5,G91373
14333,2022-07-14,2022-07-15,221.11,Standard King,0.8,21,1,G50769
14334,2022-07-14,2022-07-16,600.49,Presidential Suite,0.83,7,2,G15380
14335,2022-07-14,2022-07-19,219.71,Standard Double,0.71,1,5,G60486
14336,2022-07-15,2022-07-17,250.09,Deluxe Queen,0.73,21,2,G30576
14337,2022-07-15,2022-07-19,207.57,Standard Double,0.84,7,4,G41740
14338,2022-07-15,2022-07-18,213.62,Standard Double,0.67,1,3,G51208
14339,2022-07-15,2022-07-16,231.39,Standard King,0.67,1,1,G62635
14340,2022-07-15,2022-07-16,187.87,Standard Double,0.74,21,1,G35660
14341,2022-07-15,2022-07-17,218.09,Standard Double,0.66,1,2,G50279
14342,2022-07-15,2022-07-17,245.41,Deluxe Queen,0.83,1,2,G16219
14343,2022-07-15,2022-07-18,609.99,Presidential Suite,0.79,3,3,G96985
14344,2022-07-15,2022-07-17,257.79,Deluxe Queen,0.76,21,2,G50032
14345,2022-07-15,2022-07-17,284.52,Deluxe Queen,0.84,14,2,G34086
14346,2022-07-15,2022-07-16,593.64,Presidential Suite,0.86,30,1,G88374
14347,2022-07-15,2022-07-16,258.65,Deluxe Queen,0.67,3,1,G91018
14348,2022-07-15,2022-07-20,180.92,Standard Double,0.84,30,5,G93979
14349,2022-07-15,2022-07-16,370.1,Executive Suite,0.84,1,1,G79001
14350,2022-07-15,2022-07-16,218.9,Standard King,0.68,21,1,G80195
14351,2022-07-15,2022-07-17,229.2,Standard King,0.82,1,2,G92944
14352,2022-07-15,2022-07-17,356.73,Executive Suite,0.85,1,2,G91039
14353,2022-07-15,2022-07-20,601.16,Presidential Suite,0.7,1,5,G45519
14354,2022-07-15,2022-07-20,365.42,Executive Suite,0.65,1,5,G55254
14355,2022-07-15,2022-07-17,579.22,Presidential Suite,0.88,7,2,G93040
14356,2022-07-16,2022-07-17,419.18,Executive Suite,0.66,7,1,G36376
14357,2022-07-16,2022-07-17,263.83,Standard King,0.77,7,1,G45039
14358,2022-07-16,2022-07-18,700.58,Presidential Suite,0.85,1,2,G82941
14359,2022-07-16,2022-07-17,451.57,Executive Suite,0.72,3,1,G34414
14360,2022-07-16,2022-07-23,232.25,Standard Double,0.85,21,7,G13023
14361,2022-07-16,2022-07-21,294.54,Standard King,0.85,3,5,G15756
14362,2022-07-16,2022-07-17,319.1,Deluxe Queen,0.7,30,1,G11676
14363,2022-07-16,2022-07-19,445.33,Executive Suite,0.72,21,3,G62315
14364,2022-07-16,2022-07-17,725.64,Presidential Suite,0.71,7,1,G20935
14365,2022-07-16,2022-07-18,725.88,Presidential Suite,0.75,3,2,G44024
14366,2022-07-16,2022-07-20,259.41,Standard King,0.86,3,4,G66546
14367,2022-07-16,2022-07-18,266.82,Standard King,0.88,7,2,G68038
14368,2022-07-16,2022-07-18,427.9,Executive Suite,0.8,30,2,G41149
14369,2022-07-16,2022-07-18,227.24,Standard Double,0.81,1,2,G28094
14370,2022-07-16,2022-07-17,687.92,Presidential Suite,0.83,1,1,G35366
14371,2022-07-16,2022-07-20,702.29,Presidential Suite,0.8,7,4,G97216
14372,2022-07-16,2022-07-17,450.1,Executive Suite,0.65,7,1,G76707
14373,2022-07-16,2022-07-17,227.29,Standard Double,0.71,14,1,G78295
14374,2022-07-16,2022-07-19,718.91,Presidential Suite,0.79,14,3,G84650
14375,2022-07-16,2022-07-18,309.32,Deluxe Queen,0.71,14,2,G83840
14376,2022-07-16,2022-07-17,257.28,Standard Double,0.79,3,1,G87139
14377,2022-07-16,2022-07-21,332.31,Deluxe Queen,0.7,3,5,G17378
14378,2022-07-16,2022-07-17,700.26,Presidential Suite,0.75,14,1,G11025
14379,2022-07-16,2022-07-18,697.23,Presidential Suite,0.85,7,2,G79300
14380,2022-07-16,2022-07-18,447.39,Executive Suite,0.69,14,2,G31862
14381,2022-07-16,2022-07-21,327.97,Deluxe Queen,0.7,7,5,G30820
14382,2022-07-16,2022-07-19,723.25,Presidential Suite,0.84,30,3,G24520
14383,2022-07-16,2022-07-17,695.73,Presidential Suite,0.76,3,1,G76840
14384,2022-07-16,2022-07-18,700.71,Presidential Suite,0.89,3,2,G65365
14385,2022-07-16,2022-07-18,450.27,Executive Suite,0.8,7,2,G62327
14386,2022-07-16,2022-07-18,309.96,Deluxe Queen,0.72,7,2,G46795
14387,2022-07-16,2022-07-18,700.02,Presidential Suite,0.67,3,2,G56846
14388,2022-07-16,2022-07-18,261.25,Standard King,0.82,21,2,G53221
14389,2022-07-16,2022-07-20,712.14,Presidential Suite,0.77,14,4,G80444
14390,2022-07-16,2022-07-17,452.61,Executive Suite,0.83,14,1,G48159
14391,2022-07-16,2022-07-20,702.43,Presidential Suite,0.76,30,4,G52366
14392,2022-07-16,2022-07-18,252.56,Standard Double,0.8,14,2,G65627
14393,2022-07-16,2022-07-17,310.39,Deluxe Queen,0.85,3,1,G19429
14394,2022-07-16,2022-07-18,328.15,Deluxe Queen,0.8,21,2,G67750
14395,2022-07-16,2022-07-17,710.95,Presidential Suite,0.88,14,1,G16530
14396,2022-07-17,2022-07-20,326.46,Deluxe Queen,0.68,1,3,G35122
14397,2022-07-17,2022-07-20,222.43,Standard Double,0.81,7,3,G30346
14398,2022-07-17,2022-07-18,294.88,Standard King,0.84,7,1,G38176
14399,2022-07-17,2022-07-19,327.89,Deluxe Queen,0.75,7,2,G16398
14400,2022-07-17,2022-07-20,712.14,Presidential Suite,0.82,3,3,G20854
14401,2022-07-17,2022-07-18,725.83,Presidential Suite,0.7,14,1,G49323
14402,2022-07-17,2022-07-20,687.2,Presidential Suite,0.7,3,3,G41720
14403,2022-07-17,2022-07-19,328.78,Deluxe Queen,0.84,3,2,G23674
14404,2022-07-17,2022-07-18,310.05,Deluxe Queen,0.74,21,1,G86778
14405,2022-07-17,2022-07-18,293.7,Standard King,0.77,21,1,G45038
14406,2022-07-17,2022-07-18,439.32,Executive Suite,0.81,1,1,G37028
14407,2022-07-17,2022-07-21,451.01,Executive Suite,0.79,3,4,G24035
14408,2022-07-17,2022-07-20,714.63,Presidential Suite,0.74,21,3,G68254
14409,2022-07-17,2022-07-19,290.12,Standard King,0.9,1,2,G56847
14410,2022-07-17,2022-07-20,325.91,Deluxe Queen,0.81,7,3,G83017
14411,2022-07-17,2022-07-19,292.44,Standard King,0.87,7,2,G81961
14412,2022-07-17,2022-07-18,261.57,Standard King,0.71,1,1,G89605
14413,2022-07-17,2022-07-19,312.91,Deluxe Queen,0.84,3,2,G10331
14414,2022-07-17,2022-07-20,436.45,Executive Suite,0.77,1,3,G55009
14415,2022-07-17,2022-07-21,245.65,Standard Double,0.88,14,4,G89580
14416,2022-07-17,2022-07-19,689.59,Presidential Suite,0.69,3,2,G98812
14417,2022-07-17,2022-07-20,308.96,Deluxe Queen,0.69,7,3,G37001
14418,2022-07-17,2022-07-18,236.18,Standard Double,0.78,7,1,G98206
14419,2022-07-17,2022-07-19,278.69,Standard King,0.77,14,2,G67668
14420,2022-07-17,2022-07-19,431.37,Executive Suite,0.87,3,2,G73099
14421,2022-07-17,2022-07-19,233.47,Standard Double,0.81,7,2,G37557
14422,2022-07-17,2022-07-20,305.91,Deluxe Queen,0.81,7,3,G23349
14423,2022-07-17,2022-07-20,331.39,Deluxe Queen,0.69,1,3,G10350
14424,2022-07-17,2022-07-19,697.63,Presidential Suite,0.77,21,2,G41587
14425,2022-07-17,2022-07-19,331.61,Deluxe Queen,0.77,3,2,G26382
14426,2022-07-17,2022-07-18,245.56,Standard Double,0.81,30,1,G70600
14427,2022-07-17,2022-07-20,448.35,Executive Suite,0.72,7,3,G96928
14428,2022-07-17,2022-07-19,251.75,Standard Double,0.77,14,2,G32668
14429,2022-07-17,2022-07-19,334.7,Deluxe Queen,0.75,7,2,G23613
14430,2022-07-17,2022-07-19,271.7,Standard King,0.77,14,2,G22482
14431,2022-07-18,2022-07-20,583.15,Presidential Suite,0.8,7,2,G51166
14432,2022-07-18,2022-07-19,222.01,Standard King,0.74,3,1,G82441
14433,2022-07-18,2022-07-20,213.36,Standard Double,0.89,7,2,G55090
14434,2022-07-18,2022-07-20,372.37,Executive Suite,0.88,7,2,G22808
14435,2022-07-18,2022-07-19,358.6,Executive Suite,0.78,21,1,G44405
14436,2022-07-18,2022-07-20,211.07,Standard Double,0.84,3,2,G95878
14437,2022-07-18,2022-07-20,262.76,Deluxe Queen,0.71,7,2,G87712
14438,2022-07-18,2022-07-19,367.84,Executive Suite,0.77,14,1,G87315
14439,2022-07-18,2022-07-21,371.31,Executive Suite,0.89,14,3,G26316
14440,2022-07-18,2022-07-20,583.97,Presidential Suite,0.66,3,2,G38410
14441,2022-07-18,2022-07-20,380.05,Executive Suite,0.66,14,2,G70487
14442,2022-07-18,2022-07-21,187.64,Standard Double,0.67,1,3,G55604
14443,2022-07-18,2022-07-20,597.11,Presidential Suite,0.68,1,2,G14622
14444,2022-07-18,2022-07-21,360.9,Executive Suite,0.66,3,3,G81171
