Date of booking,Room type,Daily room rate,Occupancy status,Season,Special event indicator,Revenue generated,Guest satisfaction rating,Cancellation status
10-05-2022,Standard,241.31,Occupied,Off-Peak,0,5297.85,2,Cancelled
10-05-2022,Standard,357.48,Available,Off-Peak,1,12160.68,4,Completed
10-05-2022,Standard,268.96,Occupied,Off-Peak,0,15118.1,3,Completed
10-05-2022,Standard,334.56,Occupied,Off-Peak,0,10603.63,5,Completed
10-05-2022,Deluxe,185.82,Occupied,Peak,0,10887.4,4,Completed
10-05-2022,Suite,359.85,Occupied,Off-Peak,0,17374.6,2,Cancelled
10-05-2022,Standard,258.37,Available,Off-Peak,0,22906.88,5,Completed
10-05-2022,Standard,300.91,Available,Peak,0,4840.88,3,Completed
10-05-2022,Standard,293.03,Occupied,Off-Peak,1,14147.62,3,Completed
10-05-2022,Deluxe,204.63,Occupied,Peak,0,17316.4,3,Completed
10-05-2022,Standard,213.52,Occupied,Off-Peak,0,18901.07,4,Cancelled
10-05-2022,Deluxe,372.58,Available,Off-Peak,0,16595.64,2,Completed
10-05-2022,Deluxe,329.92,Available,Peak,0,23807.01,3,Completed
10-05-2022,Deluxe,378.75,Occupied,Peak,0,15144.53,1,Completed
10-05-2022,Standard,324.35,Available,Off-Peak,0,21559.96,5,Completed
10-05-2022,Deluxe,310.72,Available,Off-Peak,0,11768.16,3,Completed
10-05-2022,Standard,170.55,Occupied,Off-Peak,0,15289.91,2,Completed
10-05-2022,Standard,279.72,Available,Off-Peak,0,8936.42,4,Completed
10-05-2022,Suite,297.95,Occupied,Peak,0,19504.32,4,Cancelled
10-05-2022,Deluxe,446.48,Occupied,Off-Peak,0,14397.79,5,Completed
10-05-2022,Standard,351.52,Occupied,Off-Peak,0,16789.11,3,Completed
10-05-2022,Standard,415.2,Occupied,Off-Peak,0,13433.16,5,Completed
10-05-2022,Standard,344.82,Occupied,Off-Peak,0,17932.14,3,Completed
11-05-2022,Standard,246.65,Occupied,Peak,0,16987.17,2,Completed
11-05-2022,Standard,308.78,Available,Peak,0,10026.74,5,Cancelled
11-05-2022,Standard,317.72,Occupied,Peak,0,10316.16,4,Cancelled
11-05-2022,Standard,229.56,Occupied,Off-Peak,0,14861.16,4,Cancelled
11-05-2022,Deluxe,271.17,Available,Off-Peak,0,18297.87,5,Cancelled
11-05-2022,Deluxe,284.57,Occupied,Off-Peak,0,24314.48,4,Completed
11-05-2022,Deluxe,420.42,Occupied,Peak,0,16514.95,1,Completed
11-05-2022,Standard,143.94,Available,Peak,0,20037.66,5,Completed
11-05-2022,Suite,390.44,Available,Peak,0,6935.75,3,Completed
11-05-2022,Suite,229.74,Occupied,Off-Peak,0,25064.78,4,Cancelled
11-05-2022,Suite,197.09,Occupied,Off-Peak,0,18028.43,2,Completed
11-05-2022,Suite,388.5,Available,Peak,0,14751.98,3,Completed
11-05-2022,Suite,354.89,Occupied,Off-Peak,0,14176.52,4,Cancelled
11-05-2022,Deluxe,394.09,Occupied,Peak,0,9464,3,Completed
11-05-2022,Standard,360.05,Occupied,Peak,0,10893.57,4,Completed
11-05-2022,Deluxe,454.49,Occupied,Peak,0,24552.18,5,Completed
11-05-2022,Deluxe,341.9,Available,Peak,0,10054.98,3,Completed
11-05-2022,Deluxe,288.26,Available,Peak,0,9958.66,4,Completed
11-05-2022,Deluxe,325.72,Available,Peak,0,11488.9,4,Completed
11-05-2022,Standard,393.26,Available,Off-Peak,0,9009.1,4,Completed
11-05-2022,Standard,241.55,Occupied,Off-Peak,0,15076.53,4,Completed
11-05-2022,Suite,251.11,Occupied,Off-Peak,0,20444.55,3,Completed
11-05-2022,Deluxe,276.83,Available,Off-Peak,0,11947.54,3,Completed
11-05-2022,Deluxe,142.16,Occupied,Peak,0,8133.38,3,Completed
12-05-2022,Standard,310.36,Occupied,Off-Peak,0,16459.31,3,Completed
12-05-2022,Standard,158.54,Available,Peak,0,14721.13,4,Completed
12-05-2022,Suite,303.98,Occupied,Off-Peak,0,20013.62,2,Completed
12-05-2022,Deluxe,364.9,Occupied,Off-Peak,0,12727.46,5,Completed
12-05-2022,Deluxe,264.23,Available,Peak,0,13699.22,4,Completed
12-05-2022,Standard,425.78,Available,Off-Peak,1,14252.35,3,Completed
12-05-2022,Deluxe,190.46,Occupied,Peak,0,15445.02,1,Completed
12-05-2022,Standard,389.34,Available,Peak,0,13037.19,4,Completed
12-05-2022,Deluxe,350.64,Occupied,Peak,1,12226.78,4,Completed
12-05-2022,Standard,171.3,Occupied,Peak,0,5748.11,5,Cancelled
12-05-2022,Standard,503.31,Available,Peak,0,12173.06,3,Completed
12-05-2022,Deluxe,295.22,Available,Peak,0,18576.12,1,Cancelled
12-05-2022,Suite,234.19,Occupied,Peak,0,19251.23,5,Completed
12-05-2022,Standard,194.47,Occupied,Off-Peak,0,12644.43,3,Completed
12-05-2022,Suite,283.5,Occupied,Peak,1,21497.43,4,Completed
12-05-2022,Standard,290.44,Occupied,Peak,0,14856.48,1,Completed
12-05-2022,Standard,307.7,Occupied,Off-Peak,0,8310.77,4,Completed
12-05-2022,Standard,277.67,Occupied,Off-Peak,0,6738.08,2,Cancelled
12-05-2022,Standard,347.49,Occupied,Peak,1,21091.29,4,Completed
12-05-2022,Deluxe,270.93,Occupied,Peak,1,13134.98,4,Completed
12-05-2022,Standard,154.88,Occupied,Off-Peak,0,8929.68,5,Completed
12-05-2022,Standard,288.8,Available,Peak,1,3703.62,1,Completed
12-05-2022,Suite,122.44,Occupied,Off-Peak,0,13021.42,3,Completed
12-05-2022,Standard,326.53,Occupied,Peak,1,17023.75,1,Cancelled
13-05-2022,Deluxe,226.55,Available,Off-Peak,0,11511.54,5,Completed
13-05-2022,Standard,312.25,Available,Off-Peak,0,9733.77,4,Cancelled
13-05-2022,Deluxe,398.56,Occupied,Off-Peak,0,12253.12,4,Cancelled
13-05-2022,Standard,228.84,Occupied,Peak,0,21215.96,2,Completed
13-05-2022,Standard,379.59,Available,Off-Peak,0,8035.09,3,Completed
13-05-2022,Standard,267.5,Occupied,Peak,0,11791.49,3,Cancelled
13-05-2022,Standard,431.49,Available,Off-Peak,0,21053.79,3,Completed
13-05-2022,Standard,272.61,Occupied,Off-Peak,1,17470.88,4,Completed
13-05-2022,Deluxe,236.96,Occupied,Off-Peak,0,15895.64,1,Completed
13-05-2022,Suite,351.54,Occupied,Off-Peak,0,11757.77,4,Completed
13-05-2022,Suite,267.32,Available,Peak,0,15152.52,5,Cancelled
13-05-2022,Deluxe,236.89,Available,Off-Peak,1,12310.85,5,Completed
13-05-2022,Standard,264.16,Occupied,Off-Peak,0,10703.07,4,Completed
13-05-2022,Standard,296.65,Occupied,Peak,1,9599.71,3,Completed
13-05-2022,Standard,400.66,Occupied,Peak,1,18920.48,4,Completed
13-05-2022,Standard,154.94,Occupied,Peak,0,14697.97,2,Cancelled
13-05-2022,Deluxe,301.73,Available,Off-Peak,0,16572.57,2,Completed
13-05-2022,Deluxe,346.87,Occupied,Off-Peak,0,15758.37,4,Cancelled
13-05-2022,Standard,314.51,Available,Off-Peak,1,17204.59,5,Completed
13-05-2022,Standard,398.24,Occupied,Off-Peak,0,13726.41,1,Completed
13-05-2022,Suite,294.42,Available,Off-Peak,0,12591.71,2,Completed
13-05-2022,Deluxe,286.16,Available,Peak,0,10923.6,4,Cancelled
13-05-2022,Standard,344.42,Occupied,Off-Peak,0,7930.15,2,Completed
13-05-2022,Suite,307.45,Occupied,Off-Peak,0,9389.83,4,Completed
14-05-2022,Suite,270.72,Occupied,Off-Peak,0,13172.91,2,Cancelled
14-05-2022,Standard,338.71,Occupied,Off-Peak,0,6984.8,2,Completed
14-05-2022,Standard,251.06,Occupied,Off-Peak,0,8088.57,4,Completed
14-05-2022,Deluxe,254.16,Occupied,Peak,1,20210.7,5,Completed
14-05-2022,Suite,260.4,Available,Peak,0,16120.9,4,Cancelled
14-05-2022,Suite,401.48,Occupied,Off-Peak,1,12740.82,5,Completed
14-05-2022,Standard,58.42,Available,Off-Peak,0,26357.87,3,Cancelled
14-05-2022,Standard,329.67,Available,Off-Peak,0,6758.75,5,Completed
14-05-2022,Deluxe,302.57,Available,Off-Peak,0,19878.06,3,Completed
14-05-2022,Deluxe,173.93,Occupied,Peak,1,14442.67,5,Completed
14-05-2022,Standard,323.23,Occupied,Off-Peak,1,18925.24,3,Cancelled
14-05-2022,Suite,335.68,Occupied,Off-Peak,0,15544.77,3,Completed
14-05-2022,Deluxe,344.22,Occupied,Off-Peak,0,5638.77,3,Completed
14-05-2022,Suite,101.11,Occupied,Peak,0,15477.3,4,Completed
14-05-2022,Suite,402.48,Available,Off-Peak,0,16677.78,1,Completed
14-05-2022,Deluxe,244.67,Occupied,Off-Peak,1,4040.07,5,Cancelled
14-05-2022,Standard,351.49,Occupied,Off-Peak,0,24720.24,3,Completed
14-05-2022,Deluxe,355.58,Available,Peak,1,16556.04,3,Completed
14-05-2022,Standard,234.25,Occupied,Peak,0,18359.94,2,Completed
14-05-2022,Deluxe,349.53,Occupied,Off-Peak,0,9172.35,1,Cancelled
14-05-2022,Standard,271.09,Available,Peak,0,18453.09,4,Completed
14-05-2022,Deluxe,144.65,Occupied,Off-Peak,0,20447.52,4,Completed
14-05-2022,Standard,387.58,Occupied,Off-Peak,0,16267.84,5,Completed
14-05-2022,Standard,241.87,Occupied,Off-Peak,0,14953.14,1,Completed
15-05-2022,Standard,235.91,Available,Peak,0,10532.06,5,Completed
15-05-2022,Standard,269.77,Occupied,Peak,0,13918.97,3,Completed
15-05-2022,Deluxe,320.42,Occupied,Off-Peak,0,12439.85,5,Completed
15-05-2022,Deluxe,295.7,Occupied,Off-Peak,0,17859.98,2,Completed
15-05-2022,Deluxe,341.11,Occupied,Peak,0,10750.62,4,Completed
15-05-2022,Standard,199.54,Occupied,Peak,0,17823.25,4,Completed
15-05-2022,Standard,244.32,Occupied,Off-Peak,0,10805.07,3,Completed
15-05-2022,Standard,291.3,Occupied,Peak,0,13688.24,1,Cancelled
15-05-2022,Standard,442.34,Occupied,Off-Peak,0,18080.22,4,Completed
15-05-2022,Suite,291.46,Occupied,Off-Peak,0,11481.02,1,Cancelled
15-05-2022,Standard,381.39,Occupied,Off-Peak,1,18252.68,4,Completed
15-05-2022,Standard,302.89,Occupied,Off-Peak,0,17764.97,4,Cancelled
15-05-2022,Standard,263.73,Occupied,Off-Peak,0,13645.25,4,Completed
15-05-2022,Standard,281.5,Occupied,Peak,0,20808.92,5,Completed
15-05-2022,Deluxe,287.37,Available,Off-Peak,0,15388.92,3,Completed
15-05-2022,Deluxe,345.27,Available,Off-Peak,0,20511.38,3,Completed
15-05-2022,Standard,403.1,Occupied,Off-Peak,0,23967.32,3,Cancelled
15-05-2022,Standard,326.98,Occupied,Off-Peak,0,13793.49,4,Completed
15-05-2022,Standard,389.03,Occupied,Off-Peak,0,18224.77,5,Completed
15-05-2022,Standard,227.64,Occupied,Peak,0,11812.16,5,Completed
15-05-2022,Standard,268.9,Occupied,Off-Peak,0,9835.93,5,Completed
15-05-2022,Suite,245.68,Occupied,Peak,0,14022.7,5,Completed
15-05-2022,Deluxe,323.58,Available,Peak,0,8187,5,Completed
15-05-2022,Deluxe,273.08,Occupied,Peak,1,10311.96,3,Completed
16-05-2022,Standard,354.73,Occupied,Peak,0,17957.16,5,Completed
16-05-2022,Standard,230.17,Available,Peak,0,12431.75,4,Completed
16-05-2022,Deluxe,303.23,Occupied,Peak,1,18552.57,2,Cancelled
16-05-2022,Deluxe,351.51,Occupied,Off-Peak,0,16497.06,1,Completed
16-05-2022,Deluxe,145.1,Available,Peak,0,24255.77,2,Completed
16-05-2022,Standard,459.12,Available,Off-Peak,1,17621.69,4,Completed
16-05-2022,Deluxe,278.76,Available,Peak,1,20571.09,4,Completed
16-05-2022,Standard,148.12,Occupied,Off-Peak,0,17009.42,2,Completed
16-05-2022,Suite,311.86,Occupied,Off-Peak,0,16556.97,4,Completed
16-05-2022,Deluxe,302.51,Available,Off-Peak,0,20823.67,2,Completed
16-05-2022,Deluxe,293.86,Occupied,Off-Peak,0,18343.99,5,Completed
16-05-2022,Standard,374.34,Available,Off-Peak,0,16050.32,4,Cancelled
16-05-2022,Deluxe,356.06,Occupied,Off-Peak,0,16028.27,5,Completed
16-05-2022,Standard,322.34,Occupied,Peak,1,17691.15,2,Completed
16-05-2022,Standard,333.76,Available,Off-Peak,0,11643.13,5,Completed
16-05-2022,Standard,292.17,Occupied,Peak,0,11431,3,Cancelled
16-05-2022,Deluxe,433.16,Occupied,Peak,0,22127.03,3,Completed
16-05-2022,Standard,189.06,Occupied,Peak,0,24322.07,3,Completed
16-05-2022,Standard,310.47,Occupied,Off-Peak,0,10355.59,4,Cancelled
16-05-2022,Suite,304.88,Occupied,Off-Peak,0,11655.03,5,Completed
16-05-2022,Standard,361,Occupied,Off-Peak,0,20712.61,4,Completed
16-05-2022,Deluxe,236.71,Occupied,Off-Peak,1,17667.6,5,Cancelled
16-05-2022,Standard,169.22,Available,Peak,0,18382.14,3,Completed
16-05-2022,Standard,311.76,Occupied,Off-Peak,0,19483.01,3,Completed
17-05-2022,Deluxe,321.09,Available,Off-Peak,0,13796.34,4,Completed
17-05-2022,Standard,411.72,Occupied,Off-Peak,0,16649.85,3,Cancelled
17-05-2022,Standard,204.72,Occupied,Off-Peak,0,16260.96,5,Completed
17-05-2022,Deluxe,386.6,Occupied,Off-Peak,0,10707.54,4,Completed
17-05-2022,Deluxe,477.56,Available,Off-Peak,0,16575.45,3,Completed
17-05-2022,Deluxe,271.67,Available,Peak,0,21188.55,4,Completed
17-05-2022,Standard,203.18,Available,Peak,1,13329.33,3,Completed
17-05-2022,Standard,269.48,Occupied,Peak,0,15762.85,1,Completed
17-05-2022,Deluxe,301.05,Occupied,Peak,0,16033.54,4,Cancelled
17-05-2022,Deluxe,342.28,Available,Off-Peak,0,13576.68,4,Completed
17-05-2022,Suite,255.65,Available,Off-Peak,0,18384.51,5,Completed
17-05-2022,Suite,416.64,Available,Off-Peak,0,11599.67,1,Completed
17-05-2022,Suite,216.41,Occupied,Off-Peak,0,21663.23,4,Completed
17-05-2022,Standard,169.56,Available,Off-Peak,0,18131.03,1,Completed
17-05-2022,Standard,383,Occupied,Peak,0,10316.16,2,Completed
17-05-2022,Deluxe,129.4,Occupied,Peak,0,23490.05,4,Completed
17-05-2022,Standard,284.69,Occupied,Off-Peak,0,15840.51,2,Completed
17-05-2022,Standard,533.83,Occupied,Off-Peak,1,11385.26,4,Completed
17-05-2022,Suite,299.1,Available,Off-Peak,1,20522.77,4,Cancelled
17-05-2022,Suite,215.94,Available,Peak,0,17473.36,2,Completed
17-05-2022,Standard,295.7,Available,Off-Peak,0,6140.2,3,Cancelled
17-05-2022,Standard,296.19,Occupied,Peak,0,12371.7,1,Cancelled
17-05-2022,Standard,312.05,Occupied,Off-Peak,0,16395.49,5,Cancelled
17-05-2022,Suite,349.67,Available,Off-Peak,1,4202.17,1,Cancelled
18-05-2022,Suite,222.07,Occupied,Peak,0,15425.35,1,Completed
18-05-2022,Standard,426.57,Available,Peak,0,15789.9,4,Completed
18-05-2022,Standard,318.38,Occupied,Peak,0,9082.54,5,Completed
18-05-2022,Suite,354.51,Occupied,Peak,0,16353.22,5,Completed
18-05-2022,Standard,252.89,Occupied,Off-Peak,0,15037.32,3,Completed
18-05-2022,Deluxe,396.48,Available,Peak,0,9043.53,2,Completed
18-05-2022,Suite,280.72,Occupied,Off-Peak,0,19597.8,4,Completed
18-05-2022,Standard,320.82,Occupied,Peak,0,19189.27,5,Completed
18-05-2022,Deluxe,230.02,Available,Off-Peak,0,13551.31,3,Cancelled
18-05-2022,Standard,225.23,Occupied,Off-Peak,0,14007.09,3,Completed
18-05-2022,Standard,351.62,Available,Off-Peak,0,18631.32,2,Completed
18-05-2022,Suite,266.73,Occupied,Off-Peak,0,13996.68,2,Cancelled
18-05-2022,Standard,235.96,Occupied,Peak,0,5345.46,4,Completed
18-05-2022,Suite,251.76,Available,Off-Peak,1,17434.68,2,Completed
18-05-2022,Deluxe,352.42,Occupied,Peak,0,10933.7,2,Cancelled
18-05-2022,Standard,252.82,Occupied,Peak,0,13050.78,2,Completed
18-05-2022,Standard,291.18,Occupied,Peak,0,22289.35,3,Completed
18-05-2022,Standard,301.13,Occupied,Off-Peak,0,14330.11,1,Cancelled
18-05-2022,Standard,156.2,Occupied,Off-Peak,1,15008.67,3,Completed
18-05-2022,Standard,189.67,Occupied,Off-Peak,0,17548.34,5,Completed
18-05-2022,Standard,325.22,Available,Off-Peak,0,17526.67,1,Completed
18-05-2022,Standard,244.72,Available,Peak,1,10404.01,4,Completed
18-05-2022,Deluxe,379.25,Occupied,Off-Peak,0,14698.51,5,Completed
18-05-2022,Deluxe,372.51,Occupied,Off-Peak,0,15180.76,3,Completed
19-05-2022,Deluxe,353.94,Occupied,Off-Peak,0,16360.13,2,Completed
19-05-2022,Standard,436.48,Occupied,Off-Peak,0,16446.11,1,Completed
19-05-2022,Standard,293.77,Occupied,Peak,0,27937.21,4,Completed
19-05-2022,Deluxe,348.67,Occupied,Peak,0,9120.7,4,Completed
19-05-2022,Standard,256.17,Occupied,Off-Peak,0,19900.46,2,Completed
19-05-2022,Standard,483.93,Occupied,Peak,1,20916.88,5,Completed
19-05-2022,Suite,448.77,Occupied,Peak,0,17463.92,4,Completed
19-05-2022,Deluxe,300.89,Available,Off-Peak,0,11748.42,3,Cancelled
19-05-2022,Deluxe,328.99,Available,Off-Peak,0,23323.34,4,Completed
19-05-2022,Standard,401.95,Occupied,Off-Peak,0,4040.09,2,Completed
19-05-2022,Deluxe,288.96,Available,Off-Peak,0,11583.67,4,Completed
19-05-2022,Deluxe,250.75,Occupied,Off-Peak,0,20858.41,2,Completed
19-05-2022,Deluxe,365.55,Available,Peak,0,13149.44,4,Completed
19-05-2022,Deluxe,305.88,Occupied,Off-Peak,0,22982.32,2,Completed
19-05-2022,Suite,313.72,Available,Off-Peak,0,7440.98,4,Completed
19-05-2022,Deluxe,237.43,Occupied,Peak,0,9439.49,2,Completed
19-05-2022,Standard,171.17,Occupied,Peak,0,12341.81,4,Completed
19-05-2022,Deluxe,317.71,Occupied,Off-Peak,0,17087,1,Cancelled
19-05-2022,Deluxe,367.87,Occupied,Off-Peak,0,13889.9,2,Completed
19-05-2022,Deluxe,283.06,Occupied,Peak,0,12548,2,Completed
19-05-2022,Standard,407.73,Occupied,Off-Peak,0,22101.98,1,Completed
19-05-2022,Standard,247.21,Available,Off-Peak,0,22567.22,4,Completed
19-05-2022,Suite,220.9,Occupied,Off-Peak,1,12928.1,5,Completed
19-05-2022,Deluxe,294.96,Occupied,Off-Peak,0,6451.16,4,Completed
20-05-2022,Suite,293.81,Occupied,Off-Peak,0,4212.58,5,Completed
20-05-2022,Deluxe,357.75,Available,Off-Peak,0,16196.45,1,Cancelled
20-05-2022,Deluxe,241.88,Available,Off-Peak,0,18279.78,2,Cancelled
20-05-2022,Deluxe,402.61,Available,Peak,1,15314.99,4,Completed
20-05-2022,Suite,447.52,Occupied,Peak,0,14645.46,5,Completed
20-05-2022,Deluxe,297.06,Occupied,Peak,1,10977.29,4,Cancelled
20-05-2022,Deluxe,393.73,Occupied,Off-Peak,0,18274.9,3,Completed
20-05-2022,Standard,220.76,Occupied,Off-Peak,0,23390.93,2,Completed
20-05-2022,Standard,380.64,Occupied,Off-Peak,0,3915.61,2,Completed
20-05-2022,Deluxe,378.55,Occupied,Peak,0,14612.49,3,Cancelled
20-05-2022,Standard,364.76,Occupied,Peak,0,10148.26,4,Completed
20-05-2022,Standard,298.83,Occupied,Off-Peak,1,7547.67,1,Completed
20-05-2022,Standard,78.43,Occupied,Off-Peak,0,9350.12,5,Completed
20-05-2022,Standard,251.87,Available,Off-Peak,0,16898.36,5,Completed
20-05-2022,Standard,253.06,Occupied,Off-Peak,0,17024.81,5,Completed
20-05-2022,Standard,226.63,Available,Off-Peak,0,22301.44,5,Cancelled
20-05-2022,Suite,309.17,Occupied,Peak,0,15043.91,1,Completed
20-05-2022,Deluxe,268.58,Occupied,Off-Peak,0,6208.89,5,Cancelled
20-05-2022,Standard,238.15,Occupied,Off-Peak,0,13809.15,3,Completed
20-05-2022,Standard,220.59,Available,Off-Peak,0,8068.1,5,Completed
20-05-2022,Deluxe,246.34,Occupied,Peak,0,8966.02,2,Completed
20-05-2022,Standard,384.11,Available,Off-Peak,0,17902.8,3,Completed
20-05-2022,Suite,250.42,Occupied,Off-Peak,0,15970.9,1,Completed
20-05-2022,Deluxe,261.38,Occupied,Peak,1,17937.83,1,Completed
21-05-2022,Deluxe,265.75,Available,Off-Peak,0,13212.54,5,Cancelled
21-05-2022,Standard,325.42,Occupied,Off-Peak,0,18952.65,5,Completed
21-05-2022,Deluxe,334.22,Available,Peak,0,12932.99,4,Cancelled
21-05-2022,Standard,71.65,Occupied,Off-Peak,0,20583.41,4,Cancelled
21-05-2022,Suite,376.62,Occupied,Off-Peak,0,16723.19,4,Completed
21-05-2022,Deluxe,407.73,Available,Off-Peak,1,13965.02,3,Completed
21-05-2022,Standard,221.24,Available,Off-Peak,0,16060.47,4,Cancelled
21-05-2022,Standard,227.08,Occupied,Peak,1,14910.7,3,Completed
21-05-2022,Standard,266.23,Available,Peak,0,22980.53,4,Completed
21-05-2022,Deluxe,243.3,Occupied,Peak,0,16227.19,5,Completed
21-05-2022,Standard,316.79,Available,Peak,0,14991.94,3,Completed
21-05-2022,Deluxe,154.01,Occupied,Off-Peak,0,13807.55,3,Completed
21-05-2022,Standard,216.16,Occupied,Off-Peak,0,19215.92,5,Completed
21-05-2022,Deluxe,415.44,Occupied,Peak,0,18539.57,5,Completed
21-05-2022,Suite,230.38,Occupied,Off-Peak,0,13630.79,5,Completed
21-05-2022,Deluxe,393.26,Occupied,Off-Peak,0,9221.79,4,Completed
21-05-2022,Deluxe,326.65,Occupied,Peak,0,10490.16,3,Completed
21-05-2022,Standard,164.3,Occupied,Off-Peak,0,14079.19,2,Completed
21-05-2022,Standard,347.65,Available,Off-Peak,0,21744.64,1,Cancelled
21-05-2022,Deluxe,291.17,Occupied,Off-Peak,1,13749.12,4,Completed
21-05-2022,Standard,265.84,Occupied,Peak,1,12029.38,2,Cancelled
21-05-2022,Standard,318.37,Occupied,Off-Peak,0,6196.4,4,Cancelled
21-05-2022,Standard,335.6,Available,Off-Peak,0,22567.71,5,Completed
21-05-2022,Standard,353.07,Occupied,Off-Peak,0,17845.14,5,Completed
22-05-2022,Standard,388.37,Occupied,Peak,0,18980.05,1,Cancelled
22-05-2022,Suite,330.61,Occupied,Off-Peak,0,19808.44,3,Completed
22-05-2022,Standard,196.83,Occupied,Peak,0,14176.35,5,Completed
22-05-2022,Deluxe,264.48,Occupied,Off-Peak,0,15422.95,4,Completed
22-05-2022,Standard,520.73,Occupied,Peak,0,22443.01,5,Completed
22-05-2022,Deluxe,354.34,Occupied,Peak,0,15897.9,5,Completed
22-05-2022,Standard,477.7,Occupied,Off-Peak,0,17937.63,3,Completed
22-05-2022,Suite,404.66,Occupied,Peak,0,19352.75,3,Completed
22-05-2022,Suite,318.14,Occupied,Off-Peak,0,18214.66,3,Completed
22-05-2022,Standard,322.61,Occupied,Peak,0,14359.15,4,Completed
22-05-2022,Suite,297.26,Available,Peak,0,14830.58,3,Completed
22-05-2022,Suite,169.66,Available,Off-Peak,0,18888.2,4,Completed
22-05-2022,Suite,301.35,Occupied,Off-Peak,0,18880.01,5,Completed
22-05-2022,Suite,390.8,Occupied,Peak,0,20841.16,3,Cancelled
22-05-2022,Standard,255.03,Occupied,Off-Peak,0,17755.48,5,Completed
22-05-2022,Deluxe,330.9,Occupied,Peak,0,17983.03,4,Completed
22-05-2022,Standard,363.87,Occupied,Off-Peak,0,12768.83,5,Completed
22-05-2022,Standard,231.77,Occupied,Off-Peak,0,12094.25,2,Cancelled
22-05-2022,Suite,266.15,Available,Peak,1,18903.15,3,Completed
22-05-2022,Standard,223.66,Available,Off-Peak,0,12129.07,3,Completed
22-05-2022,Deluxe,238.34,Occupied,Peak,0,14896.49,3,Completed
22-05-2022,Suite,203.43,Occupied,Peak,1,21895.12,2,Completed
22-05-2022,Suite,232.47,Available,Off-Peak,1,21102.85,5,Completed
22-05-2022,Suite,406.46,Available,Off-Peak,0,16508.94,3,Completed
23-05-2022,Standard,231.34,Available,Off-Peak,0,13519.3,5,Completed
23-05-2022,Standard,309.48,Occupied,Off-Peak,0,14383.11,4,Completed
23-05-2022,Standard,262.28,Occupied,Off-Peak,0,19338.3,2,Completed
23-05-2022,Standard,388.41,Occupied,Off-Peak,0,14817.5,4,Cancelled
23-05-2022,Standard,398.34,Occupied,Peak,0,12208.59,5,Completed
23-05-2022,Standard,364.81,Occupied,Off-Peak,0,21078.87,4,Completed
23-05-2022,Deluxe,322.96,Occupied,Off-Peak,0,15908,1,Cancelled
23-05-2022,Deluxe,282.67,Available,Off-Peak,0,12113.72,5,Completed
23-05-2022,Standard,210.61,Available,Off-Peak,1,17394.7,2,Completed
23-05-2022,Deluxe,445.76,Occupied,Peak,0,19856.09,4,Completed
23-05-2022,Standard,243.02,Available,Off-Peak,0,9961.63,4,Completed
23-05-2022,Standard,349.77,Occupied,Peak,0,13997.73,3,Completed
23-05-2022,Deluxe,379.47,Available,Off-Peak,0,13766.58,3,Completed
23-05-2022,Deluxe,258.35,Occupied,Off-Peak,0,17261.44,5,Completed
23-05-2022,Deluxe,377.85,Occupied,Off-Peak,0,18160.04,5,Completed
